WKT,name,description
"POLYGON ((106.8527164 -6.2421018, 106.8530383 -6.2420912, 106.8534352 -6.2420805, 106.8538966 -6.2420699, 106.8536713 -6.2417819, 106.8534352 -6.2415046, 106.8532314 -6.2412166, 106.8530704 -6.2408327, 106.8529739 -6.2404914, 106.852931 -6.2400968, 106.8529095 -6.2397235, 106.8529846 -6.2392969, 106.8530704 -6.2390409, 106.8531885 -6.2386036, 106.853285 -6.2382837, 106.8534138 -6.2378357, 106.8535103 -6.2374411, 106.8535747 -6.2370465, 106.8535747 -6.2366945, 106.8535532 -6.2363639, 106.8535211 -6.2360226, 106.8534674 -6.2356387, 106.8533923 -6.2352761, 106.8533279 -6.2350627, 106.8532528 -6.2347215, 106.8528559 -6.2348708, 106.8528129 -6.2346041, 106.85277 -6.2343375, 106.8527057 -6.2340922, 106.8526627 -6.2338149, 106.8525984 -6.2335163, 106.8523945 -6.2335163, 106.8521048 -6.2335163, 106.8517723 -6.2335483, 106.8515362 -6.2335803, 106.8513324 -6.2335376, 106.8512358 -6.233367, 106.8513109 -6.2331323, 106.8511285 -6.232983, 106.8509354 -6.2328337, 106.8507852 -6.233111, 106.8506994 -6.2333243, 106.8506672 -6.2336549, 106.8506886 -6.2339642, 106.8508281 -6.2343482, 106.8510749 -6.2346041, 106.8514182 -6.2348068, 106.8517508 -6.2349774, 106.8520834 -6.2352227, 106.8523623 -6.235436, 106.8525984 -6.2357347, 106.8527057 -6.2360866, 106.8527378 -6.2364279, 106.8525984 -6.2367799, 106.8524804 -6.2371745, 106.8523194 -6.2376224, 106.8522336 -6.2380064, 106.8521048 -6.2384543, 106.8519976 -6.2388703, 106.851901 -6.2392116, 106.8518152 -6.2395529, 106.8517293 -6.2399155, 106.851901 -6.2402354, 106.8520727 -6.2406194, 106.8522121 -6.2409713, 106.8523623 -6.241302, 106.8525555 -6.2416752, 106.8527164 -6.2421018))",Tebet Echo Park,
