WKT,name,description
"POLYGON ((106.7983846 -6.2205217, 106.7988782 -6.2208417, 106.7994146 -6.2210337, 106.8000583 -6.2212257, 106.8005519 -6.2214816, 106.8016891 -6.2218443, 106.8021826 -6.2221642, 106.8028478 -6.2224202, 106.8032984 -6.2228468, 106.8038563 -6.2235294, 106.8042426 -6.2239774, 106.8047576 -6.2246387, 106.8051867 -6.224404, 106.805809 -6.2239134, 106.8060879 -6.2237854, 106.8066244 -6.2234015, 106.8071394 -6.2230388, 106.8076114 -6.2227829, 106.8081264 -6.2224202, 106.8087272 -6.2220363, 106.8083839 -6.2216736, 106.8082552 -6.2210124, 106.8082552 -6.2203511, 106.8082552 -6.2195618, 106.8082337 -6.2189432, 106.8083195 -6.2181966, 106.808341 -6.2174073, 106.808341 -6.2166607, 106.808341 -6.2157435, 106.8075685 -6.2156795, 106.806796 -6.2156582, 106.8061738 -6.2156582, 106.8061738 -6.2150822, 106.8062167 -6.2145489, 106.8063669 -6.214165, 106.8063025 -6.2135463, 106.8061308 -6.2127784, 106.8057446 -6.2129277, 106.8048648 -6.213077, 106.8040495 -6.2132477, 106.8031911 -6.213461, 106.8023543 -6.213653, 106.8015389 -6.213845, 106.8008308 -6.2140156, 106.8000583 -6.2141863, 106.7994361 -6.2143569, 106.7989211 -6.2145063, 106.7983417 -6.2145916, 106.7982988 -6.2151889, 106.7983203 -6.2155942, 106.7983632 -6.2162768, 106.7984275 -6.2168954, 106.798449 -6.217642, 106.7984275 -6.2185166, 106.7983417 -6.2193272, 106.7983846 -6.2198818, 106.7983846 -6.2205217))",Gelora Bung Karno,
