WKT,name,description
"POLYGON ((106.8819544 -6.2950161, 106.8830488 -6.2978314, 106.8839071 -6.3005614, 106.8845293 -6.3029288, 106.8865249 -6.3042938, 106.8881771 -6.305019, 106.8907735 -6.3056162, 106.8931339 -6.306192, 106.8954942 -6.3067679, 106.8970392 -6.3072797, 106.8984339 -6.3080902, 106.8998072 -6.308986, 106.9007728 -6.3098391, 106.9036052 -6.3056588, 106.9043777 -6.3029288, 106.9062016 -6.3034407, 106.9083474 -6.3012013, 106.9050858 -6.3007321, 106.9017169 -6.3004121, 106.8983481 -6.3006254, 106.896374 -6.3002842, 106.8951509 -6.3000069, 106.8943999 -6.29845, 106.8912885 -6.2978101, 106.8819544 -6.2950161))",Taman Mini Indonesia Indah,
