WKT,name,description
"POLYGON ((110.0219132 -7.8981981, 110.0837113 -7.9226821, 110.1825882 -7.9689258, 110.2471329 -8.0015652, 110.3363968 -8.0369216, 110.4091812 -8.0790733, 110.4888321 -8.117142, 110.5767228 -8.1416128, 110.6604935 -8.1742383, 110.7319046 -8.1919093, 110.8294083 -8.2082203, 110.8225418 -8.1701602, 110.8170487 -8.1388939, 110.8046891 -8.1647228, 110.7868363 -8.1647228, 110.7882096 -8.133456, 110.7799698 -8.0858715, 110.7552506 -8.0138043, 110.7689835 -7.9607655, 110.7689835 -7.9131607, 110.7840897 -7.860109, 110.7840897 -7.8206558, 110.7703568 -7.808411, 110.7593705 -7.8274584, 110.7264115 -7.792084, 110.7140519 -7.8016081, 110.6742264 -7.8016081, 110.6728531 -7.7852809, 110.6591202 -7.7961658, 110.6096817 -7.798887, 110.578096 -7.808411, 110.5863358 -7.7907234, 110.568483 -7.781199, 110.5520035 -7.792084, 110.5327774 -7.7961658, 110.502565 -7.773035, 110.4915787 -7.7362952, 110.483339 -7.7009132, 110.4737259 -7.6423902, 110.4613663 -7.5906656, 110.4476334 -7.5389347, 110.4284073 -7.5498259, 110.3995682 -7.5838592, 110.3597428 -7.6124451, 110.3144242 -7.6464735, 110.2910782 -7.6791381, 110.2732254 -7.7118003, 110.2622391 -7.683221, 110.2581192 -7.6478345, 110.2292801 -7.6478345, 110.190828 -7.6464735, 110.1386429 -7.6519177, 110.1166703 -7.6668892, 110.1317765 -7.6927477, 110.1317765 -7.7186046, 110.1304032 -7.7444599, 110.1029374 -7.777117, 110.0754715 -7.8056899, 110.0603653 -7.8260979, 110.0466324 -7.860109, 110.0219132 -7.8981981))",DIY Yogyakarta,
