WKT,name,description
"POLYGON ((106.7354501 -6.4326833, 106.7471231 -6.4388241, 106.7646325 -6.4432591, 106.7855752 -6.442918, 106.8223107 -6.4459884, 106.84703 -6.4586108, 106.8744958 -6.4558817, 106.8892587 -6.449741, 106.8954385 -6.4251777, 106.8968118 -6.4057308, 106.8940652 -6.3695645, 106.8714059 -6.3600107, 106.8559564 -6.3511392, 106.8520494 -6.3387354, 106.8376298 -6.3414652, 106.8369432 -6.3571612, 106.8202508 -6.3600107, 106.8122239 -6.3612557, 106.8017114 -6.3668349, 106.7929978 -6.3694447, 106.7845452 -6.3651289, 106.7673791 -6.3630816, 106.7581094 -6.357281, 106.7539895 -6.3453385, 106.750213 -6.34295, 106.7495263 -6.357281, 106.7464364 -6.3726353, 106.7464364 -6.3838949, 106.7443765 -6.3992484, 106.7409433 -6.4084602, 106.7364801 -6.4070955, 106.7333902 -6.419719, 106.7316735 -6.4309774, 106.7354501 -6.4326833))",Depok,
